"Step","Susciptable","Exposed","LatentTB","LatentExposed","InfectedTB","Recovered","Dead"
"12282","11672","779","14420","8905","4953","360","17817"
"12283","11672","779","14419","8905","4954","360","17820"
"12284","11670","778","14419","8903","4953","361","17820"
"12285","11671","778","14419","8897","4953","360","17820"
"12286","11671","778","14418","8894","4954","360","17820"
"12287","11671","779","14418","8892","4954","359","17820"
"12288","11672","778","14419","8888","4954","357","17821"
"12289","11672","778","14419","8887","4954","357","17825"
"12290","11673","777","14419","8885","4953","354","17825"
"12291","11673","779","14419","8887","4953","352","17828"
"12292","11671","779","14419","8884","4952","352","17828"
"12293","11668","780","14419","8878","4954","351","17829"
"12294","11668","780","14418","8875","4955","351","17829"
"12295","11667","780","14418","8878","4954","350","17832"
"12296","11666","781","14417","8883","4953","352","17832"
"12297","11667","781","14417","8881","4953","351","17833"
"12298","11666","781","14416","8877","4951","354","17834"
"12299","11665","783","14412","8875","4949","355","17837"
"12300","11665","783","14411","8876","4949","354","17839"
"12301","11663","784","14409","8884","4950","354","17841"
"12302","11664","784","14408","8885","4951","353","17844"
"12303","11663","783","14409","8889","4948","353","17845"
"12304","11663","782","14411","8895","4947","353","17845"
"12305","11662","782","14410","8895","4947","353","17847"
"12306","11663","781","14410","8894","4947","352","17848"
"12307","11662","781","14409","8896","4948","351","17850"
"12308","11660","783","14408","8890","4947","352","17851"
"12309","11658","784","14407","8890","4946","351","17855"
"12310","11658","784","14405","8890","4947","351","17856"
"12311","11658","784","14405","8890","4947","351","17857"
"12312","11659","780","14408","8883","4946","350","17858"
"12313","11660","780","14408","8881","4946","349","17858"
"12314","11660","779","14406","8878","4948","349","17859"
"12315","11660","777","14407","8881","4949","349","17860"
"12316","11661","777","14407","8880","4949","347","17861"
"12317","11660","779","14407","8876","4949","345","17863"
"12318","11660","778","14407","8874","4948","345","17863"
"12319","11659","778","14408","8873","4946","347","17866"
"12320","11659","778","14407","8875","4944","347","17866"
"12321","11658","776","14406","8869","4944","349","17868"
"12322","11658","777","14406","8871","4944","348","17869"
"12323","11659","779","14404","8880","4942","348","17870"
"12324","11659","780","14404","8895","4940","348","17870"
"12325","11658","780","14405","8900","4939","349","17871"
"12326","11656","783","14403","8899","4939","349","17871"
"12327","11657","784","14401","8899","4940","347","17872"
"12328","11657","785","14401","8902","4939","347","17872"
"12329","11657","784","14402","8908","4935","349","17874"
"12330","11658","783","14402","8904","4935","347","17876"
"12331","11660","781","14404","8900","4935","345","17877"
"12332","11661","781","14403","8900","4935","344","17878"
"12333","11660","782","14402","8894","4931","345","17881"
"12334","11659","781","14402","8890","4932","345","17882"
"12335","11658","781","14401","8889","4933","345","17883"
"12336","11659","781","14401","8887","4933","343","17884"
"12337","11658","782","14401","8882","4933","343","17885"
"12338","11656","783","14401","8883","4933","343","17885"
"12339","11656","783","14401","8876","4933","343","17885"
"12340","11656","782","14401","8874","4934","343","17886"
"12341","11656","782","14401","8874","4933","343","17886"
"12342","11658","782","14401","8875","4933","340","17887"
"12343","11657","782","14401","8879","4932","342","17889"
"12344","11657","782","14398","8877","4931","344","17889"
"12345","11657","781","14398","8873","4928","347","17890"
"12346","11659","780","14399","8878","4927","346","17891"
"12347","11656","781","14396","8892","4926","350","17892"
"12348","11657","781","14396","8894","4926","349","17892"
"12349","11657","780","14397","8889","4926","349","17893"
"12350","11657","784","14396","8896","4925","345","17894"
"12351","11657","784","14396","8897","4925","345","17896"
"12352","11654","787","14394","8901","4925","345","17896"
"12353","11654","785","14395","8905","4923","348","17898"
"12354","11654","783","14393","8903","4923","349","17899"
"12355","11656","783","14392","8900","4923","348","17902"
"12356","11653","784","14389","8904","4923","350","17905"
"12357","11651","785","14388","8900","4922","350","17910"
"12358","11649","783","14386","8892","4923","349","17911"
"12359","11649","783","14386","8889","4923","349","17915"
"12360","11647","783","14385","8890","4921","349","17916"
"12361","11647","783","14385","8890","4921","349","17917"
"12362","11646","783","14380","8886","4922","348","17922"
"12363","11646","782","14380","8878","4923","348","17922"
"12364","11646","783","14380","8873","4923","347","17924"
"12365","11647","784","14379","8873","4923","344","17924"
"12366","11648","784","14379","8873","4923","343","17924"
"12367","11648","782","14380","8872","4924","343","17925"
"12368","11646","784","14379","8869","4924","343","17925"
"12369","11645","784","14380","8866","4919","348","17925"
"12370","11646","782","14382","8882","4918","348","17925"
"12371","11646","782","14382","8890","4917","347","17927"
"12372","11644","784","14382","8893","4914","350","17931"
"12373","11642","781","14383","8890","4911","350","17934"
"12374","11643","781","14381","8889","4913","349","17934"
"12375","11644","780","14382","8892","4912","349","17936"
"12376","11641","781","14382","8900","4911","349","17937"
"12377","11642","780","14384","8904","4911","347","17940"
"12378","11641","783","14382","8901","4908","346","17941"
"12379","11643","784","14382","8903","4908","343","17941"
"12380","11642","785","14382","8899","4908","343","17941"
"12381","11643","786","14382","8900","4907","342","17942"
"12382","11642","787","14381","8894","4907","342","17945"
"12383","11639","786","14382","8893","4906","342","17946"
"12384","11640","785","14379","8894","4908","341","17948"
"12385","11640","783","14380","8889","4909","340","17949"
"12386","11640","782","14379","8886","4909","340","17951"
"12387","11640","782","14379","8886","4909","340","17951"
"12388","11640","783","14379","8877","4909","339","17954"
"12389","11639","782","14379","8878","4909","338","17955"
"12390","11638","780","14381","8873","4909","338","17956"
"12391","11637","780","14381","8871","4909","338","17957"
"12392","11637","780","14380","8872","4903","339","17962"
"12393","11636","780","14381","8875","4899","343","17963"
"12394","11637","780","14378","8877","4901","342","17963"
"12395","11639","780","14376","8881","4898","343","17965"
"12396","11639","780","14375","8882","4897","345","17965"
"12397","11637","782","14374","8877","4899","344","17967"
"12398","11636","781","14375","8882","4896","346","17968"
"12399","11636","781","14375","8880","4894","347","17971"
"12400","11636","778","14374","8877","4890","350","17973"
"12401","11636","776","14376","8878","4886","354","17973"
"12402","11634","777","14377","8874","4885","355","17974"
"12403","11632","777","14378","8871","4883","355","17976"
"12404","11633","778","14377","8864","4882","353","17978"
"12405","11633","776","14378","8863","4882","353","17979"
"12406","11634","776","14376","8859","4883","352","17980"
"12407","11634","775","14378","8858","4882","351","17981"
"12408","11634","775","14378","8860","4882","351","17986"
"12409","11633","774","14375","8852","4882","351","17986"
"12410","11632","774","14376","8850","4882","351","17990"
"12411","11629","774","14376","8846","4881","351","17990"
"12412","11632","774","14376","8846","4879","348","17992"
"12413","11630","775","14374","8849","4880","348","17994"
"12414","11629","775","14373","8849","4880","348","17996"
"12415","11629","774","14374","8851","4880","348","17996"
"12416","11628","774","14374","8847","4880","349","18000"
"12417","11627","774","14374","8857","4873","353","18001"
"12418","11626","776","14373","8853","4872","353","18001"
"12419","11625","778","14369","8860","4874","354","18001"
"12420","11624","778","14368","8856","4875","354","18002"
"12421","11624","778","14368","8858","4875","354","18002"
"12422","11625","779","14368","8857","4870","357","18003"
"12423","11625","779","14368","8853","4868","358","18005"
"12424","11623","779","14368","8857","4864","362","18005"
"12425","11621","781","14366","8856","4864","363","18006"
"12426","11618","782","14367","8859","4861","365","18008"
"12427","11619","782","14366","8860","4861","365","18008"
"12428","11618","782","14367","8859","4861","365","18008"
"12429","11618","781","14368","8863","4861","365","18008"
"12430","11618","779","14370","8860","4861","365","18009"
"12431","11618","779","14369","8859","4861","365","18009"
"12432","11617","779","14370","8862","4861","365","18011"
"12433","11617","779","14369","8857","4860","365","18014"
"12434","11617","778","14366","8848","4858","365","18017"
"12435","11617","778","14366","8846","4858","365","18018"
"12436","11618","777","14366","8835","4858","364","18018"
"12437","11618","777","14365","8833","4859","364","18018"
"12438","11616","777","14363","8822","4860","364","18021"
"12439","11616","777","14363","8822","4860","364","18022"
"12440","11615","778","14362","8819","4859","365","18022"
"12441","11616","777","14362","8819","4855","364","18027"
"12442","11616","776","14362","8830","4856","364","18027"
"12443","11613","780","14363","8843","4853","365","18027"
"12444","11613","780","14364","8855","4853","364","18028"
"12445","11613","780","14364","8856","4852","364","18030"
"12446","11612","780","14363","8877","4852","364","18030"
"12447","11611","781","14362","8878","4851","364","18032"
"12448","11610","780","14364","8881","4850","365","18035"
"12449","11607","779","14365","8885","4850","365","18035"
"12450","11607","779","14365","8889","4850","365","18038"
"12451","11606","779","14363","8885","4850","365","18040"
"12452","11605","780","14359","8883","4853","364","18040"
"12453","11606","780","14357","8878","4853","364","18041"
"12454","11605","780","14358","8880","4853","364","18041"
"12455","11605","780","14358","8880","4853","364","18041"
"12456","11605","780","14357","8877","4853","364","18042"
"12457","11605","778","14358","8871","4851","364","18045"
"12458","11605","778","14357","8870","4852","364","18046"
"12459","11605","777","14358","8870","4851","364","18048"
"12460","11605","776","14356","8864","4852","364","18049"
"12461","11606","776","14355","8858","4852","363","18049"
"12462","11606","774","14355","8851","4854","362","18050"
"12463","11606","772","14355","8845","4853","363","18052"
"12464","11606","770","14357","8847","4852","364","18052"
"12465","11606","771","14356","8846","4851","365","18053"
"12466","11602","774","14356","8853","4851","365","18053"
"12467","11602","774","14355","8858","4851","366","18057"
"12468","11604","773","14352","8865","4850","364","18058"
"12469","11603","775","14350","8869","4850","365","18058"
"12470","11603","774","14351","8875","4850","365","18059"
"12471","11602","774","14349","8879","4852","365","18059"
"12472","11602","773","14350","8880","4851","366","18060"
"12473","11603","774","14349","8892","4848","367","18060"
"12474","11602","775","14349","8893","4848","367","18062"
"12475","11603","775","14349","8889","4846","365","18063"
"12476","11603","775","14348","8887","4847","365","18065"
