Geometry,Business,Rent Mean,Rent Str,Fam S D,Mat Woo D,Vil Code,Water,Women,Rent Min,Owner,Mat M D,Household,Empty,Tot Units,Busi C,Serv H,Rooms,Fam Up D,Mat Ir D,Elect D,Date,Service,Mat M,Busi P,Elect,Fam C,Mat Br,Pop D,Fam Sp D,No Info,Child D,Fam C D,Serv Edu,Toilet,Pop,Families,Child,Mat Woo,Sheet N,Busi S,Fam P,Women D,Structure,Pop R,Fam Up,Mat Ir,Rent Max,Fam P D,Str Code,Mat Br D,Serv O,Fam S,Fam Sp,latitude,longitude
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310542502,36.77381705
0,0,1500,4500,0,0,KIA,0,3,1500,0,0,3,0,3,0,0,3,0,0,0,80620,0,0,0,0,3,0,4.333,0,0,0.538,1,0,0,13,3,7,0,6,0,0,0.231,67,13,0,0,1500,0,KIAS6S67S8,0,0,0,0,-1.310613122,36.77381604
0,0,1500,1500,0,0,KIA,0,1,1500,0,0,1,0,1,0,0,1,0,0,1,80620,0,0,0,1,1,0,4,0,0,0.5,1,0,0,4,1,2,0,6,0,0,0.25,65,4,0,0,1500,0,KIAS6S65S8,0,0,0,0,-1.310686085,36.77384951
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310753023,36.77384047
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310737962,36.77387294
0,0,1500,4500,0,0,KIA,0,3,1500,0,0,3,0,3,0,0,3,0,0,0,80620,0,0,0,0,3,0,2.667,0,0,0.25,1,0,0,8,3,2,0,6,0,0,0.375,68,8,0,0,1500,0,KIAS6S68S8,0,0,0,0,-1.310687423,36.7739126
0,1,0,0,0.8,0,KIA,0,1,0,1,0,1,0,2,0,0,2,0,0,1,80619,0,0,0,2,1,0,6,0,0,0,0.2,0,0,6,5,0,0,6,0,0,0.167,1,6,0,0,0,0,KIAS6S1S80,0,0,4,0,-1.310681399,36.77400514
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310708844,36.77404229
0,0,1000,10000,0.467,0,KIA,0,3,1000,0,0,10,0,10,0,0,10,0,0,1,80619,0,0,0,10,3,0,2.3,0.333,0,0.217,0.2,0,0,23,15,5,0,6,0,0,0.13,14,23,0,0,1000,0,KIAS6S14S8,0,0,7,5,-1.310757207,36.77374542
0,0,1150,6900,0.2,0,KIA,0,4,800,0,0,5,0,5,0,0,6,0,0,0,80620,0,0,0,0,4,0,4,0,0,0.55,0.8,0,0,20,5,11,0,6,0,0,0.2,78,20,0,0,1500,0,KIAS6S78S8,0,0,1,0,-1.31067253,36.77352084
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310642742,36.77343248
0,0,800,4800,0.714,0,KIA,0,2,800,0,0,5,0,5,0,0,6,0,0,1,80620,0,0,0,5,2,0,2.2,0,0,0.182,0.286,0,0,11,7,2,0,6,0,0,0.182,86,11,0,0,800,0,KIAS6S86S8,0,0,5,0,-1.310710685,36.77331333
0,0,0,0,0.5,0,KIA,0,2,0,1,0,2,0,2,0,0,3,0,0,1,80620,0,0,0,2,1,0,3.5,0,0,0.571,0.5,0,0,7,2,4,0,6,0,0,0.286,89,7,0,0,0,0,KIAS6S89S8,0,0,1,0,-1.310685248,36.77324204
0,0,700,1400,0,0,KIA,0,2,700,0,0,2,0,2,0,0,2,0,0,1,80623,0,0,0,2,2,0,3,0,0,0.333,1,0,0,4,2,2,0,6,0,0,0.333,100,6,0,0,700,0,KIAS6S100S,0,0,0,0,-1.310705999,36.77316908
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310719721,36.77314197
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80620,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,85,0,0,0,0,0,KIAS6S85S8,0,0,0,0,-1.310776284,36.77317444
0,0,800,1600,0.5,0,KIA,0,2,800,0,0,1,0,1,0,0,2,0,0,1,80620,0,0,0,1,1,0,7,0,0,0.571,0.5,0,0,7,2,4,0,6,0,0,0.286,82,7,0,0,800,0,KIAS6S82S8,0,0,1,0,-1.310783813,36.77321673
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310836794,36.77321173
0,0,0,0,0,0,KIA,0,0,0,0,0,0,4,4,0,0,3,0,0,0,80620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,81,0,0,0,0,0,KIAS6S81S8,0,0,0,0,-1.310781305,36.77335249
0,0,800,2400,0.8,0,KIA,0,1,800,0,0,3,0,3,0,0,3,0,0,1,80620,0,0,0,3,1,0,3.667,0,0,0.455,0.2,0,0,11,5,5,0,6,0,0,0.091,80,11,0,0,800,0,KIAS6S80S8,0,0,4,0,-1.310724072,36.77344085
0,0,1750,5250,0.6,0,KIA,0,2,1500,0,0,3,0,3,0,0,3,0,0,1,80620,0,0,0,3,2,0,7,0,0,0.667,0.4,0,0,21,5,14,0,6,0,0,0.095,79,21,0,0,2000,0,KIAS6S79S8,0,0,3,0,-1.310717546,36.77360385
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310751361,36.77355119
0,0,1500,9000,0,0,KIA,0,4,1500,0,0,6,0,6,0,0,6,0,0,1,80620,0,0,0,6,4,0,2,0,0,0.333,1,0,0,12,4,4,0,6,0,0,0.333,31,12,0,0,1500,0,KIAS6S31S8,0,0,0,0,-1.310805235,36.7734539
0,0,600,6000,0.417,0,KIA,0,2,600,0,0,10,0,10,0,0,10,0,0,0,80620,0,0,0,0,2,0,2.2,0.417,0,0.364,0.167,0,0,20,12,8,0,6,0,0,0.091,18,22,0,0,600,0,KIAS6S18S8,0,0,5,5,-1.310799438,36.77364375
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310759717,36.77367112
0,0,600,1800,1,0,KIA,0,2,600,0,0,3,0,3,0,0,3,0,0,0,80619,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,6,0,0,0.667,17,3,0,0,600,0,KIAS6S17S8,0,0,3,0,-1.31085611,36.77358628
0,0,800,10400,0.231,0,KIA,0,6,800,0,0,13,0,13,0,0,13,0,0,0,80619,0,0,0,0,6,0,2.769,0.308,0,0.472,0.462,0,0,36,13,17,0,6,0,0,0.167,16,36,0,0,800,0,KIAS6S16S8,0,0,3,4,-1.310871432,36.77355699
0,0,800,4000,0,0,KIA,0,3,800,0,0,5,0,5,0,0,5,0,0,1,80620,0,0,0,5,1,0,1.4,0,0,0.429,0.333,0,0,9,3,3,0,6,0,2,0.429,32,7,0,0,800,0.667,KIAS6S32S8,0,0,0,0,-1.310923265,36.77347666
0,0,1000,4000,0,0,KIA,0,2,1000,0,0,4,0,4,0,0,4,0,0,0,80619,0,0,0,0,2,0,3,0.6,0,0.417,0.4,0,0,12,5,5,0,6,0,0,0.167,19,12,0,0,1000,0,KIAS6S19S8,0,0,0,3,-1.310873345,36.77371363
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.311006888,36.77357105
0,0,800,3200,0.6,0,KIA,0,2,800,0,0,4,0,4,0,0,4,0,0,1,80620,0,0,0,4,2,0,1.75,0,0,0,0.4,0,0,4,5,0,0,6,0,0,0.286,33,7,0,0,800,0,KIAS6S33S8,0,0,3,0,-1.310930912,36.77341642
0,0,1200,1200,0.5,0,KIA,0,2,1200,0,1,1,0,1,0,0,1,0,0,1,80619,0,2,0,1,1,0,9,0,0,0.667,0.5,0,0,1,2,6,0,6,0,0,0.222,25,9,0,0,1200,0,KIAS6S25S8,0,0,1,0,-1.311005884,36.77365639
0,0,700,2100,0,0,KIA,0,2,700,0,0,2,0,2,0,0,3,0,0,1,80620,0,0,0,2,1,0,4,0,0,0.75,1,0,0,12,1,6,0,6,0,0,0.25,35,8,0,0,700,0,KIAS6S35S8,0,0,0,0,-1.310999906,36.77339418
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310883051,36.77334915
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310865313,36.77332639
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310879035,36.77331233
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.3109115,36.77331702
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310942961,36.77331367
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.3109279,36.77328689
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310970741,36.77331534
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,3,0,0,0,0,0,0,80620,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,84,0,0,0,0,0,KIAS6S84S8,0,0,0,0,-1.310868994,36.77325744
0,0,1000,3000,0.667,0,KIA,0,2,1000,0,0,3,0,3,0,0,3,0,0,0,80620,0,0,0,0,2,0,3.667,0,0,0.273,0.333,0,0,9,6,3,0,6,0,0,0.182,58,11,0,0,1000,0,KIAS6S58S8,0,0,4,0,-1.310952333,36.77326715
0,0,1100,15400,0.375,0,KIA,0,10,700,0,0,14,0,14,0,0,14,0,1,1,80805,0,0,0,14,6,0,3.5,0.25,0,0.551,0.375,0,0,50,16,27,0,2,0,0,0.204,127,49,0,14,1500,0,KIAS2S127S,0,0,6,4,-1.310574323,36.77262628
0,0,1000,6000,0,0,KIA,0,6,1000,0,1,6,1,7,0,0,6,0,0,0.71,80805,0,7,0,5,6,0,2.833,0,0,0.294,1,0,0,17,6,5,0,2,0,0,0.353,129,17,0,0,1000,0,KIAS2S129S,0,0,0,0,-1.310542322,36.7726736
0,0,1500,9000,0.889,0,KIA,0,4,1500,0,1,6,0,6,0,0,6,0,0,1,80805,0,6,0,6,1,0,2,0,0,0.167,0.111,0,0,12,9,2,0,2,0,0,0.333,146,12,0,0,1500,0,KIAS2S146S,0,0,8,0,-1.310731436,36.77259107
0,0,1400,8400,0.167,0,KIA,0,5,1300,0,1,6,0,6,0,0,6,0,0,0.83,80805,0,6,0,5,5,0,4.5,0,0,0.593,0.833,0,0,27,6,16,0,2,0,0,0.185,147,27,0,0,1500,0,KIAS2S147S,0,0,1,0,-1.310762227,36.77254823
0,0,1500,1500,0,0,KIA,0,1,1500,0,1,1,0,1,0,0,1,0,0,1,80805,0,1,0,1,1,0,5,0,0,0.6,1,0,0,5,1,3,0,2,0,0,0.2,137,5,0,0,1500,0,KIAS2S137S,0,0,0,0,-1.310747501,36.77266303
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310725252,36.77270319
0,0,700,1400,0.667,0,KIA,0,1,700,0,1,2,0,2,0,0,2,0,0,0,80805,0,2,0,0,1,0,2.5,0,0,0.2,0.333,0,0,5,3,1,0,2,0,0,0.2,133,5,0,0,700,0,KIAS2S133S,0,0,2,0,-1.310677308,36.77273572
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310586179,36.77278954
0,0,1000,1000,0.75,0,KIA,0,3,1000,0,1,1,0,1,0,0,1,0,0,1,80805,0,1,0,1,1,0,11,0,0,0.545,0.25,0,0,11,4,6,0,2,0,0,0.273,132,11,0,0,1000,0,KIAS2S132S,0,0,3,0,-1.310561244,36.77283138
0,0,1500,1500,0,0,KIA,0,1,1500,0,0,1,0,1,0,0,1,0,0,0,80623,0,0,0,0,1,0,5,0,0,0.6,1,0,0,5,1,3,0,6,0,0,0.2,102,5,0,0,1500,0,KIAS6S102S,0,0,0,0,-1.310613456,36.77285815
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310699807,36.77289999
0,0,1150,9200,0.143,0,KIA,0,6,800,0,0,4,0,4,0,0,8,0,0,0.75,80623,0,0,0,3,5,0,6.75,0.143,0,0.556,0.714,0,0,27,7,15,0,6,0,0,0.222,101,27,0,0,1500,0,KIAS6S101S,0,0,1,1,-1.31064793,36.77295655
0,0,950,5700,0.333,0,KIA,0,5,800,0,1,6,0,6,0,0,6,0,0,0.33,80805,0,6,0,2,4,0,3.5,0,0,0.524,0.667,0,0,21,6,11,0,2,0,0,0.238,135,21,0,0,1100,0,KIAS2S135S,0,0,2,0,-1.310673043,36.77281365
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310735117,36.77297027
0,0,1150,3450,0.857,0,KIA,0,1,1000,0,1,3,0,3,0,0,3,0,0,0.67,80805,0,3,0,2,1,0,3.667,0,0,0.273,0.143,0,0,11,7,3,0,2,0,0,0.091,138,11,0,0,1300,0,KIAS2S138S,0,0,6,0,-1.310800048,36.77276678
0,0,1150,6900,0.167,0,KIA,0,6,1000,0,1,6,0,6,0,0,6,0,0,0.5,80805,0,6,0,3,5,0,4.667,0,0,0.607,0.833,0,0,29,6,17,0,2,0,0,0.214,136,28,0,0,1300,0,KIAS2S136S,0,0,1,0,-1.310766244,36.77284409
0,0,800,1600,0.5,0,KIA,0,1,800,0,0,2,0,2,0,0,2,0,0,0,80620,0,0,0,0,1,0,2.5,0,0,0.4,0.5,0,0,5,2,2,0,6,0,0,0.2,55,5,0,0,800,0,KIAS6S55S8,0,0,1,0,-1.310736958,36.7730988
0,0,800,1600,0.8,0,KIA,0,1,800,0,0,2,0,2,0,0,2,0,0,0,80620,0,0,0,0,1,0,5,0,0,0.4,0.2,0,0,10,5,4,0,6,0,0,0.1,56,10,0,0,800,0,KIAS6S56S8,0,0,4,0,-1.310803227,36.77314164
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80620,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,57,0,0,0,0,0,KIAS6S57S8,0,0,0,0,-1.310856443,36.77318146
0,0,800,800,1,0,KIA,0,0,800,0,0,1,0,1,0,0,1,0,0,0,80620,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,6,0,0,0,54,1,0,0,800,0,KIAS6S54S8,0,0,1,0,-1.310776117,36.77303587
0,0,800,1600,0,0,KIA,0,3,800,0,0,2,0,2,0,0,2,0,0,0,80623,0,0,0,0,1,0,4,0.5,0,0.625,0.5,0,0,8,2,5,0,6,0,0,0.375,105,8,0,0,800,0,KIAS6S105S,0,0,0,1,-1.310795194,36.77299337
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310834019,36.77294919
0,0,975,4875,0.75,0,KIA,0,3,700,0,1,4,0,4,0,0,5,0,0,0,80805,0,4,0,0,1,0,3.5,0,0,0.643,0.25,0,0,14,4,9,0,2,0,0,0.214,143,14,0,0,1250,0,KIAS2S143S,0,0,3,0,-1.310871839,36.77288225
0,0,1300,6500,0.333,0,KIA,0,4,1300,1,1,5,0,5,0,0,5,0,0,0.8,80805,0,5,0,4,4,0,3.8,0,0,0.474,0.667,0,0,19,6,9,0,2,0,0,0.211,139,19,0,0,1300,0,KIAS2S139S,0,0,2,0,-1.310840331,36.77274939
0,0,800,7200,0.111,0,KIA,0,8,800,0,0,9,0,9,0,0,9,0,0,0,80620,0,0,0,0,7,0,4.444,0.111,0,0.6,0.778,0,0,40,9,24,0,6,0,0,0.2,53,40,0,0,800,0,KIAS6S53S8,0,0,1,1,-1.310881756,36.77310315
0,0,800,800,0,0,KIA,0,1,800,0,0,1,0,1,0,0,1,0,0,0,80620,0,0,0,0,1,0,4,0,0,0.5,1,0,0,4,1,2,0,6,0,0,0.25,52,4,0,0,800,0,KIAS6S52S8,0,0,0,0,-1.310845574,36.77302742
0,0,500,1000,1,0,KIA,0,0,500,0,0,2,0,2,0,0,2,0,0,0,80620,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,6,0,0,0,48,2,0,0,500,0,KIAS6S48S8,0,0,2,0,-1.310961955,36.77303388
0,0,500,500,1,0,KIA,0,0,500,0,0,1,0,1,0,0,1,0,0,0,80620,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,6,0,0,0,49,1,0,0,500,0,KIAS6S49S8,0,0,1,0,-1.310910831,36.77300374
0,0,500,5000,0.667,0,KIA,0,4,500,0,0,10,0,10,0,0,10,0,0,0,80620,0,0,0,0,3,0,2.1,0,0,0.429,0.333,0,0,20,9,9,0,6,0,0,0.19,50,21,0,0,500,0,KIAS6S50S8,0,0,6,0,-1.310994504,36.77297521
0,0,1000,2000,0,0,KIA,0,1,1000,0,1,1,0,1,0,0,2,0,0,1,80805,0,1,0,1,1,0,5,0,0,0.6,1,0,0,5,1,3,0,2,0,0,0.2,166,5,0,0,1000,0,KIAS2S166S,0,0,0,0,-1.310927393,36.77232626
0,0,750,15750,0.48,0.15,KIA,0,11,500,1,0.6,19,0,19,0,0,21,0.12,0.25,0.26,80805,0,12,0,5,9,0,3.053,0.04,0,0.414,0.36,0,0,57,25,24,3,2,0,0,0.19,158,58,3,5,1000,0,KIAS2S158S,0,0,12,1,-1.310981814,36.77237931
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.31094991,36.77254532
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310917768,36.77255677
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310905935,36.77256893
0,0,1050,4200,0.2,0,KIA,0,4,900,1,1,4,0,4,0,0,4,0,0,0.75,80805,0,4,0,3,4,0,4.75,0,0,0.526,0.8,0,0,19,5,10,0,2,0,0,0.211,157,19,0,0,1200,0,KIAS2S157S,0,0,1,0,-1.311044085,36.77252899
0,0,700,4200,0.286,0,KIA,0,6,500,0,1,6,0,6,0,0,6,0,0,0.67,80805,0,6,0,4,5,0,3,0,0,0.333,0.714,0,0,18,7,6,0,2,0,0,0.333,156,18,0,0,900,0,KIAS2S156S,0,0,2,0,-1.311084376,36.77247738
0,0,1050,3150,0.333,0,KIA,0,1,1000,0,1,3,0,3,0,0,3,0.333,0,1,80805,0,3,0,3,1,0,3.667,0,0,0.636,0.333,0,0,10,3,7,0,2,0,0,0.091,155,11,1,0,1100,0,KIAS2S155S,0,0,1,0,-1.311123956,36.77242779
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.311130699,36.77237052
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.311173812,36.77240394
0,0,1000,3000,0.333,0,KIA,0,3,1000,0,1,3,0,3,0,0,3,0,0,1,80805,0,3,0,3,2,0,3.333,0,0,0.5,0.667,0,0,10,3,5,0,2,0,0,0.3,168,10,0,0,1000,0,KIAS2S168S,0,0,1,0,-1.311219282,36.77244084
0,0,0,0,0,0,KIA,0,0,0,0,1,0,1,1,0,0,0,0,0,0,80805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,169,0,0,0,0,0,KIAS2S169S,0,0,0,0,-1.311245887,36.77248492
0,0,825,2475,0.75,0,KIA,0,1,500,0,1,3,0,3,0,0,3,0,0,0.67,80805,0,3,0,2,1,0,2.333,0,0,0.286,0.25,0,0,4,4,2,0,2,0,0,0.143,170,7,0,0,1150,0,KIAS2S170S,0,0,3,0,-1.311292854,36.7724942
0,0,1200,2400,0.5,0,KIA,0,1,1200,0,1,2,1,3,0,0,2,0,0,0.67,80805,0,2,0,2,1,0,7,0,0,0.786,0.5,0,0,14,2,11,0,2,0,0,0.071,173,14,0,0,1200,0,KIAS2S173S,0,0,1,0,-1.311196013,36.77251507
0,0,1100,5500,0,0,KIA,0,4,700,0,1,5,1,6,0,0,5,0,0,0.5,80805,0,6,0,3,4,0,3.8,0,0,0.579,1,0,0,19,4,11,0,2,0,0,0.211,172,19,0,0,1500,0,KIAS2S172S,0,0,0,0,-1.311170206,36.77256031
0,0,1000,4000,0.667,0,KIA,0,2,1000,0,0.5,4,0,4,0,0,4,0,0.5,0.25,80805,0,2,0,1,2,0,4.75,0,0,0.579,0.333,0,0,19,6,11,0,2,0,0,0.105,154,19,0,2,1000,0,KIAS2S154S,0,0,4,0,-1.311309834,36.77257513
0,0,750,3000,0.429,0,KIA,0,2,600,0,1,4,0,4,0,0,4,0.286,0,1,80805,0,4,0,4,2,0,3,0,0,0.25,0.286,0,0,10,7,3,0,2,0,0,0.167,171,12,2,0,900,0,KIAS2S171S,0,0,3,0,-1.311285177,36.77262055
0,0,1525,7625,0.571,0,KIA,0,3,1250,0,1,4,0,4,0,0,5,0,0,1,80805,0,4,0,4,3,0,3.75,0,0,0.333,0.429,0,0,15,7,5,0,2,0,0,0.2,140,15,0,0,1800,0,KIAS2S140S,0,0,4,0,-1.31091866,36.77271631
0,0,750,7500,0.538,0,KIA,0,3,500,0,1,10,0,10,0,0,10,0.308,0,0.2,80805,0,10,0,2,2,0,2.2,0,0,0.318,0.154,0,0,24,13,7,0,2,0,0,0.136,141,22,4,0,1000,0,KIAS2S141S,0,0,7,0,-1.310943597,36.77264904
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310996371,36.77259742
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.310990439,36.7725315
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.31104962,36.77256172
0,0,1300,5200,0.625,0,KIA,0,5,600,0,1,4,0,5,0,0,4,0,0,0.2,80805,0,4,0,1,2,0,4.25,0.125,1,0.412,0.25,0,0,17,8,7,0,2,0,0,0.294,174,17,0,0,2000,0,KIAS2S174S,0,0,5,1,-1.311128595,36.77264614
0,1,1075,6450,0.667,0,KIA,0,2,800,1,1,6,0,7,1,0,6,0.111,0,0.57,80805,0,6,0,4,2,0,2.333,0,0,0.214,0.222,0,0,13,9,3,0,2,0,0,0.143,175,14,1,0,1350,0,KIAS2S175S,0,0,6,0,-1.311248642,36.77270877
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.311071182,36.77275227
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.311047985,36.77270587
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.311024787,36.77272153
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.311030007,36.7728091
